,Round Number,Date,Location,Home Team,Away Team,Result
353,36,27/04/2019 15:00,Craven Cottage,Fulham,Cardiff,0 - 2
354,36,27/04/2019 15:00,St. Mary's Stadium,Southampton,Bournemouth,1 - 0
355,36,27/04/2019 15:00,Vicarage Road,Watford,Wolves,1 - 3
356,36,27/04/2019 17:30,Amex Stadium,Brighton,Newcastle,0 - 2
357,36,28/04/2019 14:05,Turf Moor,Burnley,Man City,0 - 1
358,36,28/04/2019 16:30,Old Trafford,Man Utd,Chelsea,3 - 1
359,36,29/04/2019 20:00,King Power Stadium,Leicester,Arsenal,0 - 2
360,37,04/05/2019 15:00,Emirates Stadium,Arsenal,Brighton,3 - 1
361,37,04/05/2019 15:00,Vitality Stadium,Bournemouth,Spurs,1 - 2
362,37,04/05/2019 15:00,Cardiff City Stadium,Cardiff,Crystal Palace,0 - 2
363,37,04/05/2019 15:00,Stamford Bridge,Chelsea,Watford,1 - 0
364,37,04/05/2019 15:00,Goodison Park,Everton,Burnley,2 - 2
365,37,04/05/2019 15:00,John Smith's Stadium,Huddersfield,Man Utd,1 - 0
366,37,04/05/2019 15:00,Etihad Stadium,Man City,Leicester,2 - 0
367,37,04/05/2019 15:00,St. James' Park,Newcastle,Liverpool,0 - 0
368,37,04/05/2019 15:00,London Stadium,West Ham,Southampton,1 - 0
369,37,04/05/2019 15:00,Molineux Stadium,Wolves,Fulham,3 - 1
370,38,12/05/2019 15:00,Amex Stadium,Brighton,Man City,1 - 2
371,38,12/05/2019 15:00,Turf Moor,Burnley,Arsenal,2 - 2
372,38,12/05/2019 15:00,Selhurst Park,Crystal Palace,Bournemouth,3 - 0
373,38,12/05/2019 15:00,Craven Cottage,Fulham,Newcastle,2 - 3
374,38,12/05/2019 15:00,King Power Stadium,Leicester,Chelsea,2 - 0
375,38,12/05/2019 15:00,Anfield,Liverpool,Wolves,4 - 0
376,38,12/05/2019 15:00,Old Trafford,Man Utd,Cardiff,5 - 0
377,38,12/05/2019 15:00,St. Mary's Stadium,Southampton,Huddersfield,1 - 0
378,38,12/05/2019 15:00,Tottenham Hotspur Stadium,Spurs,Everton,2 - 0
379,38,12/05/2019 15:00,Vicarage Road,Watford,West Ham,0 - 0
